REPORT,PUBLISH_DATE,PUBLISH_DATE_STRING,MEASURE_CATEGORY,MEASURE_GROUP,MEASURE_ID,MEASURE_NAME,SUBMEASURE_NAME,USNWR_METRIC,MEASURE_DESCRIPTION,MEASURE_TYPE,MEASURE_YEAR,MEASURE_RESULT_STRING_FORMAT,DESIRED_DIRECTION,REPORTING_START_DATE,REPORTING_END_DATE,DATA_SOURCE_1,DATA_SOURCE_2
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEPHROLOGY,SUB_N_CSS_VTP,CLINICAL SUPPORT SERVICES - POINTS ONLY,VASCULAR TUMOR PROGRAM,Vascular tumor program,Vascular tumor program,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEPHROLOGY,SUB_N_CSS_PCP,CLINICAL SUPPORT SERVICES - POINTS ONLY,PALLIATIVE CARE PROGRAM,Palliative care program,Palliative care program,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEPHROLOGY,SUB_N_CSS_PICU,CLINICAL SUPPORT SERVICES - POINTS ONLY,PEDIATRIC INTENSIVE CARE UNIT,Pediatric intensive care unit,Pediatric intensive care unit,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEPHROLOGY,SUB_N_CSS_NICU,CLINICAL SUPPORT SERVICES - POINTS ONLY,NEONATAL INTENSIVE CARE UNIT,Neonatal intensive care unit,Neonatal intensive care unit,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,MEASURE,NEPHROLOGY,MEA_N_AT_OVERALL,ADVANCED TECHNOLOGY - POINTS ONLY,OVERALL,Advanced technology - Points Only,Advanced technology - Points Only,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEPHROLOGY,SUB_N_AT_PETCTS,ADVANCED TECHNOLOGY - POINTS ONLY,PET/CT SCAN,PET/CT Scan,PET/CT Scan,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEPHROLOGY,SUB_N_AT_PETMRIS,ADVANCED TECHNOLOGY - POINTS ONLY,PET/MRI SCAN,PET/MRI Scan,PET/MRI Scan,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,MEASURE,NEPHROLOGY,MEA_N_CCR_OVERALL,COMMITMENT TO CLINICAL RESEARCH - POINTS ONLY,OVERALL,Commitment to clinical research - Points Only,Commitment to clinical research - Points Only,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEPHROLOGY,SUB_N_CCR_PRC,COMMITMENT TO CLINICAL RESEARCH - POINTS ONLY,PARTICIPATION IN RESEARCH COLLABORATIVES - POINTS ONLY,Participation in Research Collaboratives - Points Only,Participation in Research Collaboratives - Points Only,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEPHROLOGY,SUB_N_CCR_IROCI,COMMITMENT TO CLINICAL RESEARCH - POINTS ONLY,IMPROVING RENAL OUTCOMES COLLABORATIVE (IROC),Improving Renal Outcomes Collaborative (IROC),Improving Renal Outcomes Collaborative (IROC),,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEPHROLOGY,SUB_N_CCR_NKC,COMMITMENT TO CLINICAL RESEARCH - POINTS ONLY,NEONATAL KIDNEY COLLABORATIVE,Neonatal Kidney Collaborative,Neonatal Kidney Collaborative,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEPHROLOGY,SUB_N_CCR_SCIOPERD,COMMITMENT TO CLINICAL RESEARCH - POINTS ONLY,STANDARDIZING CARE TO IMPROVE OUTCOMES IN PEDIATRIC ENDSTAGE RENAL DISEASE (SCOPE) COLLABORATIVE,Standardizing Care to Improve Outcomes in Pediatric Endstage Renal Disease (SCOPE) collaborative,Standardizing Care to Improve Outcomes in Pediatric Endstage Renal Disease (SCOPE) collaborative,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEPHROLOGY,SUB_N_CCR_CKDCCCS,COMMITMENT TO CLINICAL RESEARCH - POINTS ONLY,CHRONIC KIDNEY DISEASE IN CHILDREN (CKID) COHORT STUDY,Chronic Kidney Disease in Children (CKiD) cohort study,Chronic Kidney Disease in Children (CKiD) cohort study,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEPHROLOGY,SUB_N_CCR_NSSNN,COMMITMENT TO CLINICAL RESEARCH - POINTS ONLY,NEPHROTIC SYNDROME STUDY NETWORK (NEPTUNE),Nephrotic Syndrome Study Network (NEPTUNE),Nephrotic Syndrome Study Network (NEPTUNE),,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEPHROLOGY,SUB_N_CCR_NAPRTCSN,COMMITMENT TO CLINICAL RESEARCH - POINTS ONLY,NORTH AMERICAN PEDIATRIC RENAL TRIALS AND COLLABORATIVE STUDIES (NAPRTCS),North American Pediatric Renal Trials and Collaborative Studies (NAPRTCS),North American Pediatric Renal Trials and Collaborative Studies (NAPRTCS),,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEPHROLOGY,SUB_N_CCR_IPPDNI,COMMITMENT TO CLINICAL RESEARCH - POINTS ONLY,INTERNATIONAL PEDIATRIC PERITONEAL DIALYSIS NETWORK (IPPN),International Pediatric Peritoneal Dialysis Network (IPPN),International Pediatric Peritoneal Dialysis Network (IPPN),,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEPHROLOGY,SUB_N_CCR_MPNCMPNR,COMMITMENT TO CLINICAL RESEARCH - POINTS ONLY,MIDWEST PEDIATRIC NEPHROLOGY CONSORTIUM (MWPNC) OR PEDIATRIC NEPHROLOGY RESEARCH CONSORTIUM (PNRC),Midwest Pediatric Nephrology Consortium (MWPNC) or Pediatric Nephrology Research Consortium (PNRC),Midwest Pediatric Nephrology Consortium (MWPNC) or Pediatric Nephrology Research Consortium (PNRC),,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEPHROLOGY,SUB_N_CCR_CGN,COMMITMENT TO CLINICAL RESEARCH - POINTS ONLY,CURE GN,Cure GN,Cure GN,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEPHROLOGY,SUB_N_CCR_PSSCRATA,COMMITMENT TO CLINICAL RESEARCH - POINTS ONLY,PARTICIPATING IN SPECIALTY-SPECIFIC CLINICAL RESEARCH ACTIVITIES THAT ALLOW PATIENTS ACCESS TO NOVEL MEDICATIONS OR EXPERIMENTAL TREATMENT OPTIONS,Participating in specialty-specific clinical research activities that allow patients access to novel medications or experimental treatment options,Participating in specialty-specific clinical research activities that allow patients access to novel medications or experimental treatment options,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,MEASURE,NEPHROLOGY,MEA_N_P_OVERALL,PROCESS,OVERALL,Process,Process,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,MEASURE,NEPHROLOGY,MEA_N_USEIPM_OVERALL,USE OF INFECTION-PREVENTING MEASURES - POINTS ONLY,OVERALL,Use of Infection-preventing measures - Points Only,Use of Infection-preventing measures - Points Only,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEPHROLOGY,SUB_N_USEIPM_A,USE OF INFECTION-PREVENTING MEASURES - POINTS ONLY,ADDITIONAL POINTS - POINTS ONLY,Additional Points - Points Only,Additional Points - Points Only,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEPHROLOGY,SUB_N_USEIPM_RW6HISPB_DG7R,USE OF INFECTION-PREVENTING MEASURES - POINTS ONLY,RAPID (WITHIN 6 HOURS) IDENTIFICATION SYSTEM FOR POSITIVE BLOOD CULTURES TO ENABLE DIFFERENTIATION OF KEY GRAM POSITIVE BACTERIAL PATHOGENS BY GENUS AND MAJOR MECHANISMS OF RESISTANCE,Rapid (within 6 hours) identification system for positive blood cultures to enable differentiation of key Gram positive bacterial pathogens by genus and major mechanisms of resistance,Rapid (within 6 hours) identification system for positive blood cultures to enable differentiation of key Gram positive bacterial pathogens by genus and major mechanisms of resistance,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEPHROLOGY,SUB_N_USEIPM_RW6HISPB_HDJL,USE OF INFECTION-PREVENTING MEASURES - POINTS ONLY,RAPID (WITHIN 6 HOURS) IDENTIFICATION SYSTEM FOR POSITIVE BLOOD CULTURES TO ENABLE DIFFERENTIATION OF KEY GRAM NEGATIVE BACTERIAL PATHOGENS BY GENUS AND MAJOR MECHANISMS OF RESISTANCE,Rapid (within 6 hours) identification system for positive blood cultures to enable differentiation of key Gram negative bacterial pathogens by genus and major mechanisms of resistance,Rapid (within 6 hours) identification system for positive blood cultures to enable differentiation of key Gram negative bacterial pathogens by genus and major mechanisms of resistance,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEPHROLOGY,SUB_N_USEIPM_AHHCR,USE OF INFECTION-PREVENTING MEASURES - POINTS ONLY,AUDITING HAND HYGIENE COMPLIANCE RATES,Auditing hand hygiene compliance rates,Auditing hand hygiene compliance rates,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEPHROLOGY,SUB_N_USEIPM_HFPPHAPI,USE OF INFECTION-PREVENTING MEASURES - POINTS ONLY,HAVING FORMAL PROGRAM TO PREVENT HOSPITAL-ACQUIRED PRESSURE INJURIES,Having formal program to prevent hospital-acquired pressure injuries,Having formal program to prevent hospital-acquired pressure injuries,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEPHROLOGY,SUB_N_USEIPM_ATSIPVHP_OU54,USE OF INFECTION-PREVENTING MEASURES - POINTS ONLY,"ACTIVELY TRACKING SEASONAL INFLUENZA AND PNEUMOCOCCAL VACCINATIONS FOR HEMODIALYSIS PATIENTS, PERITONEAL PATIENTS AND KIDNEY TRANSPLANT PATIENTS - POINTS ONLY","Actively tracking seasonal influenza and pneumococcal vaccinations for hemodialysis patients, peritoneal patients and kidney transplant patients - Points Only","Actively tracking seasonal influenza and pneumococcal vaccinations for hemodialysis patients, peritoneal patients and kidney transplant patients - Points Only",,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEPHROLOGY,SUB_N_USEIPM_ATSIPVPP,USE OF INFECTION-PREVENTING MEASURES - POINTS ONLY,ACTIVELY TRACKING SEASONAL INFLUENZA AND PNEUMOCOCCAL VACCINATIONS - PERITONEAL PATIENTS - POINTS ONLY - ACTIVELY TRACKING SEASONAL INFLUENZA AND PNEUMOCOCCAL VACCINATIONS - PERITONEAL PATIENTS - POINTS ONLY,Actively tracking seasonal influenza and pneumococcal vaccinations - Peritoneal patients - Points Only,Actively tracking seasonal influenza and pneumococcal vaccinations - Peritoneal patients - Points Only,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEPHROLOGY,SUB_N_USEIPM_ATSIPVHP_47SZ,USE OF INFECTION-PREVENTING MEASURES - POINTS ONLY,"ACTIVELY TRACKING SEASONAL INFLUENZA AND PNEUMOCOCCAL VACCINATIONS FOR HEMODIALYSIS PATIENTS, PERITONEAL PATIENTS AND KIDNEY TRANSPLANT PATIENTS - POINTS ONLY - PNEUMOCOCCAL VACCINATIONS AMONG PERITONEAL DIALYSIS PATIENTS",Pneumococcal vaccinations among peritoneal dialysis patients,Pneumococcal vaccinations among peritoneal dialysis patients,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEPHROLOGY,SUB_N_USEIPM_ATSIPVHP_01AY,USE OF INFECTION-PREVENTING MEASURES - POINTS ONLY,"ACTIVELY TRACKING SEASONAL INFLUENZA AND PNEUMOCOCCAL VACCINATIONS FOR HEMODIALYSIS PATIENTS, PERITONEAL PATIENTS AND KIDNEY TRANSPLANT PATIENTS - POINTS ONLY - INFLUENZA VACCINATIONS AMONG PERITONEAL DIALYSIS PATIENTS",Influenza vaccinations among peritoneal dialysis patients,Influenza vaccinations among peritoneal dialysis patients,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEPHROLOGY,SUB_N_USEIPM_ATSIPVHP_SXBM,USE OF INFECTION-PREVENTING MEASURES - POINTS ONLY,"ACTIVELY TRACKING SEASONAL INFLUENZA AND PNEUMOCOCCAL VACCINATIONS FOR HEMODIALYSIS PATIENTS, PERITONEAL PATIENTS AND KIDNEY TRANSPLANT PATIENTS - POINTS ONLY - ACTIVELY TRACKING SEASONAL INFLUENZA AND PNEUMOCOCCAL VACCINATIONS - KIDNEY TRANSPLANT PATIENTS - POINTS ONLY",Actively tracking seasonal influenza and pneumococcal vaccinations - Kidney transplant patients - Points Only,Actively tracking seasonal influenza and pneumococcal vaccinations - Kidney transplant patients - Points Only,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEPHROLOGY,SUB_N_USEIPM_ATSIPVHP_0ZO1,USE OF INFECTION-PREVENTING MEASURES - POINTS ONLY,"ACTIVELY TRACKING SEASONAL INFLUENZA AND PNEUMOCOCCAL VACCINATIONS FOR HEMODIALYSIS PATIENTS, PERITONEAL PATIENTS AND KIDNEY TRANSPLANT PATIENTS - POINTS ONLY - PNEUMOCOCCAL VACCINATIONS AMONG KIDNEY TRANSPLANT PATIENTS",Pneumococcal vaccinations among kidney transplant patients,Pneumococcal vaccinations among kidney transplant patients,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEPHROLOGY,SUB_N_USEIPM_ATSIPVHP_D80A,USE OF INFECTION-PREVENTING MEASURES - POINTS ONLY,"ACTIVELY TRACKING SEASONAL INFLUENZA AND PNEUMOCOCCAL VACCINATIONS FOR HEMODIALYSIS PATIENTS, PERITONEAL PATIENTS AND KIDNEY TRANSPLANT PATIENTS - POINTS ONLY - INFLUENZA VACCINATIONS AMONG KIDNEY TRANSPLANT PATIENTS",Influenza vaccinations among kidney transplant patients,Influenza vaccinations among kidney transplant patients,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEPHROLOGY,SUB_N_USEIPM_ATSIPVHP_2DFO,USE OF INFECTION-PREVENTING MEASURES - POINTS ONLY,"ACTIVELY TRACKING SEASONAL INFLUENZA AND PNEUMOCOCCAL VACCINATIONS FOR HEMODIALYSIS PATIENTS, PERITONEAL PATIENTS AND KIDNEY TRANSPLANT PATIENTS - POINTS ONLY - ACTIVELY TRACKING SEASONAL INFLUENZA AND PNEUMOCOCCAL VACCINATIONS - HEMODIALYSIS PATIENTS - POINTS ONLY",Actively tracking seasonal influenza and pneumococcal vaccinations - Hemodialysis patients - Points Only,Actively tracking seasonal influenza and pneumococcal vaccinations - Hemodialysis patients - Points Only,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEPHROLOGY,SUB_N_USEIPM_ATSIPVHP_74HG,USE OF INFECTION-PREVENTING MEASURES - POINTS ONLY,"ACTIVELY TRACKING SEASONAL INFLUENZA AND PNEUMOCOCCAL VACCINATIONS FOR HEMODIALYSIS PATIENTS, PERITONEAL PATIENTS AND KIDNEY TRANSPLANT PATIENTS - POINTS ONLY - PNEUMOCOCCAL VACCINATIONS AMONG HEMODIALYSIS PATIENTS",Pneumococcal vaccinations among hemodialysis patients,Pneumococcal vaccinations among hemodialysis patients,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEPHROLOGY,SUB_N_USEIPM_ATSIPVHP_ER96,USE OF INFECTION-PREVENTING MEASURES - POINTS ONLY,"ACTIVELY TRACKING SEASONAL INFLUENZA AND PNEUMOCOCCAL VACCINATIONS FOR HEMODIALYSIS PATIENTS, PERITONEAL PATIENTS AND KIDNEY TRANSPLANT PATIENTS - POINTS ONLY - INFLUENZA VACCINATIONS AMONG HEMODIALYSIS PATIENTS",Influenza vaccinations among hemodialysis patients,Influenza vaccinations among hemodialysis patients,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEPHROLOGY,SUB_N_USEIPM_CM,USE OF INFECTION-PREVENTING MEASURES - POINTS ONLY,CORE MEASURES - POINTS ONLY,Core measures - Points Only,Core measures - Points Only,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEPHROLOGY,SUB_N_USEIPM_FS1P50FT,USE OF INFECTION-PREVENTING MEASURES - POINTS ONLY,FINANCIAL SUPPORT FOR 1 OR MORE PHYSICIANS WITH 50% OR MORE FTE TO SERVE AS DEDICATED PHYSICIAN LEADERS OF THE HOSPITAL'S OUTBREAK RESPONSE/INCIDENT MANAGEMENT/EMERGENCY PREPAREDNESS PROGRAM - POINTS ONLY,Financial support for 1 or more physicians with 50% or more FTE to serve as dedicated physician leaders of the hospital's outbreak response/incident management/emergency preparedness program - Points Only,Financial support for 1 or more physicians with 50% or more FTE to serve as dedicated physician leaders of the hospital's outbreak response/incident management/emergency preparedness program - Points Only,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEPHROLOGY,SUB_N_USEIPM_FTESPSAS,USE OF INFECTION-PREVENTING MEASURES - POINTS ONLY,FTE SUPPORT FOR PHYSICIANS WHO SERVE AS DEDICATED PHYSICIAN LEADERS OF YOUR OUTBREAK RESPONSE/INCIDENT MANAGEMENT/EMERGENCY PREPAREDNESS PROGRAM,FTE support for physicians who serve as dedicated physician leaders of your outbreak response/incident management/emergency preparedness program,FTE support for physicians who serve as dedicated physician leaders of your outbreak response/incident management/emergency preparedness program,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEPHROLOGY,SUB_N_USEIPM_OIVPFPC,USE OF INFECTION-PREVENTING MEASURES - POINTS ONLY,OFFERING AN INFLUENZA VACCINATION PROGRAM FOR FAMILIES AND PRIMARY CAREGIVERS,Offering an influenza vaccination program for families and primary caregivers,Offering an influenza vaccination program for families and primary caregivers,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEPHROLOGY,SUB_N_USEIPM_PL025FTE,USE OF INFECTION-PREVENTING MEASURES - POINTS ONLY,PROVIDING AT LEAST 0.25 FTE FINANCIAL SUPPORT PER 100 BEDS FOR A PEDIATRIC INFECTIOUS DISEASE SPECIALIST TO SERVE AS THE PEDIATRIC INFECTIOUS SPECIALIST PHYSICIAN WHO SERVE AS A DEDICATED PHYSICIAN LEADER OF THE INFECTION PREVENTION PROGRAM,Providing at least 0.25 FTE financial support per 100 beds for a pediatric infectious disease specialist to serve as the pediatric infectious specialist physician who serve as a dedicated physician leader of the infection prevention program,Providing at least 0.25 FTE financial support per 100 beds for a pediatric infectious disease specialist to serve as the pediatric infectious specialist physician who serve as a dedicated physician leader of the infection prevention program,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEPHROLOGY,SUB_N_USEIPM_PIDSFTE,USE OF INFECTION-PREVENTING MEASURES - POINTS ONLY,PEDIATRIC INFECTIOUS DISEASES SPECIALISTS - FTE,Pediatric infectious diseases specialists - FTE,Pediatric infectious diseases specialists - FTE,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEPHROLOGY,SUB_N_USEIPM_ETFSRIV,USE OF INFECTION-PREVENTING MEASURES - POINTS ONLY,ENSURING THAT FOLLOWING STAFF RECEIVED INFLUENZA VACCINATION - POINTS ONLY,Ensuring that following staff received influenza vaccination - Points Only,Ensuring that following staff received influenza vaccination - Points Only,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEPHROLOGY,SUB_N_USEIPM_LIPPAPPI,USE OF INFECTION-PREVENTING MEASURES - POINTS ONLY,LICENSED INDEPENDENT PRACTITIONERS (PHYSICIANS AND ADVANCED PRACTICE PROVIDERS) - INFLUENZA VACCINATION - LICENSED INDEPENDENT PRACTITIONERS (PHYSICIANS AND ADVANCED PRACTICE PROVIDERS) - INFLUENZA VACCINATION,Licensed independent practitioners (physicians and advanced practice providers) - Influenza vaccination,Licensed independent practitioners (physicians and advanced practice providers) - Influenza vaccination,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEPHROLOGY,SUB_N_USEIPM_ETFSRIVL,USE OF INFECTION-PREVENTING MEASURES - POINTS ONLY,ENSURING THAT FOLLOWING STAFF RECEIVED INFLUENZA VACCINATION - POINTS ONLY - NUMBER OF LICENSED INDEPENDENT PRACTITIONERS (PHYSICIANS AND ADVANCED PRACTICE PROVIDERS) - INFLUENZA VACCINATION,Number of licensed independent practitioners (physicians and advanced practice providers) - influenza vaccination,Number of licensed independent practitioners (physicians and advanced practice providers) - influenza vaccination,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEPHROLOGY,SUB_N_USEIPM_ETFSRIVE_YPPA,USE OF INFECTION-PREVENTING MEASURES - POINTS ONLY,ENSURING THAT FOLLOWING STAFF RECEIVED INFLUENZA VACCINATION - POINTS ONLY - TOTAL NUMBER OF ELIGIBLE LICENSED INDEPENDENT PRACTITIONERS (PHYSICIANS AND ADVANCED PRACTICE PROVIDERS) - INFLUENZA VACCINATION,Total Number of eligible licensed independent practitioners (physicians and advanced practice providers) - influenza vaccination,Total Number of eligible licensed independent practitioners (physicians and advanced practice providers) - influenza vaccination,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEPHROLOGY,SUB_N_USEIPM_ETFSRIVT_WLDL,USE OF INFECTION-PREVENTING MEASURES - POINTS ONLY,ENSURING THAT FOLLOWING STAFF RECEIVED INFLUENZA VACCINATION - POINTS ONLY - TRACKS RATE OF INFLUENZA VACCINATION - LICENSED INDEPENDENT PRACTITIONERS (PHYSICIANS AND ADVANCED PRACTICE PROVIDERS),Tracks rate of influenza vaccination - Licensed independent practitioners (physicians and advanced practice providers),Tracks rate of influenza vaccination - Licensed independent practitioners (physicians and advanced practice providers),,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEPHROLOGY,SUB_N_USEIPM_ETFSRIVH_XGUF,USE OF INFECTION-PREVENTING MEASURES - POINTS ONLY,ENSURING THAT FOLLOWING STAFF RECEIVED INFLUENZA VACCINATION - POINTS ONLY - HEALTHCARE PERSONNEL (HCP) - INFLUENZA VACCINATION,Healthcare personnel (HCP) - Influenza vaccination,Healthcare personnel (HCP) - Influenza vaccination,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEPHROLOGY,SUB_N_USEIPM_ETFSRIVH_RYMS,USE OF INFECTION-PREVENTING MEASURES - POINTS ONLY,ENSURING THAT FOLLOWING STAFF RECEIVED INFLUENZA VACCINATION - POINTS ONLY - NUMBER OF HEALTHCARE PERSONNEL (HCP) WHO RECEIVED IMMUNIZATION - INFLUENZA VACCINATION,Number of Healthcare personnel (HCP) Who Received Immunization - influenza vaccination,Number of Healthcare personnel (HCP) Who Received Immunization - influenza vaccination,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEPHROLOGY,SUB_N_USEIPM_ETFSRIVH_2M7N,USE OF INFECTION-PREVENTING MEASURES - POINTS ONLY,ENSURING THAT FOLLOWING STAFF RECEIVED INFLUENZA VACCINATION - POINTS ONLY - TOTAL NUMBER OF HEALTHCARE PERSONNEL (HCP) - INFLUENZA VACCINATION,Total Number of Healthcare personnel (HCP) - influenza vaccination,Total Number of Healthcare personnel (HCP) - influenza vaccination,,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEPHROLOGY,SUB_N_USEIPM_ETFSRIVT_YIC7,USE OF INFECTION-PREVENTING MEASURES - POINTS ONLY,ENSURING THAT FOLLOWING STAFF RECEIVED INFLUENZA VACCINATION - POINTS ONLY - TRACKS RATE OF INFLUENZA VACCINATION - HEALTHCARE PERSONNEL (HCP),Tracks rate of influenza vaccination - Healthcare personnel (HCP),Tracks rate of influenza vaccination - Healthcare personnel (HCP),,,,HIGHER,,,,
USNWR - PEDIATRIC SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,NEPHROLOGY,SUB_N_USEIPM_ETFSRIVE_2JHN,USE OF INFECTION-PREVENTING MEASURES - POINTS ONLY,"ENSURING THAT FOLLOWING STAFF RECEIVED INFLUENZA VACCINATION - POINTS ONLY - ENSURING STUDENTS, TRAINEES AND VOLUNTEERS RECEIVED INFLUENZA VACCINE","Ensuring students, trainees and volunteers received influenza vaccine","Ensuring students, trainees and volunteers received influenza vaccine",,,,HIGHER,,,,
