REPORT,PUBLISH_DATE,PUBLISH_DATE_STRING,MEASURE_CATEGORY,MEASURE_GROUP,MEASURE_ID,MEASURE_NAME,SUBMEASURE_NAME,USNWR_METRIC,MEASURE_DESCRIPTION,MEASURE_YEAR,MEASURE_RESULT_STRING_FORMAT,DESIRED_DIRECTION,REPORTING_START_DATE,REPORTING_END_DATE,DATA_SOURCE_1,DATA_SOURCE_2
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2024,2024-2025,MEASURE,GYNECOLOGICAL CANCER SURGERY,GYNECOLOGICAL_CANCER_SURGERY_U_S_NEWS_OVERALL_SCORE_MEAN,U.S. NEWS OVERALL SCORE,U.S. NEWS OVERALL SCORE MEAN (U.S. NEWS VALUES),U.S. News Overall Score Mean (U.S. News Values),Mean of the U.S. News overall score distribution.,,DECIMAL_2,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2024,2024-2025,MEASURE,GYNECOLOGICAL CANCER SURGERY,GYNECOLOGICAL_CANCER_SURGERY_U_S_NEWS_OVERALL_SCORE_STANDARD_ERROR,U.S. NEWS OVERALL SCORE,U.S. NEWS OVERALL SCORE STANDARD ERROR (U.S. NEWS VALUES),U.S. News Overall Score Standard Error (U.S. News Values),Standard error of the U.S. News overall score.,,DECIMAL_2,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,GYNECOLOGICAL CANCER SURGERY,GYNECOLOGICAL_CANCER_SURGERY_UNPLANNED_READMISSIONS_WITHIN_30_DAYS_OF_DISCHARGE,UNPLANNED READMISSIONS WITHIN 30 DAYS OF DISCHARGE,UNPLANNED READMISSIONS WITHIN 30 DAYS OF DISCHARGE (OUTCOMES),Unplanned Readmissions Within 30 days of Discharge (Outcomes),Observed count of unplanned readmissions within 30 days of discharge.,,DECIMAL_0,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2024,2024-2025,MEASURE,GYNECOLOGICAL CANCER SURGERY,GYNECOLOGICAL_CANCER_SURGERY_UNPLANNED_READMIT_DENOMINATOR,UNPLANNED READMIT,UNPLANNED READMIT DENOMINATOR (OUTCOMES),Unplanned Readmit Denominator (Outcomes),Number of eligible cases (denominator) for unplanned readmission within 30 days of discharge.,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2024,2024-2025,MEASURE,GYNECOLOGICAL CANCER SURGERY,GYNECOLOGICAL_CANCER_SURGERY_UNPLANNED_READMIT_EVENT_COUNT,UNPLANNED READMIT,UNPLANNED READMIT EVENT COUNT (OUTCOMES),Unplanned Readmit Event Count (Outcomes),Observed event count for unplanned readmission within 30 days of discharge.,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2024,2024-2025,MEASURE,GYNECOLOGICAL CANCER SURGERY,GYNECOLOGICAL_CANCER_SURGERY_UNPLANNED_READMIT_STANDARD_ERROR,UNPLANNED READMIT,UNPLANNED READMIT STANDARD ERROR (OUTCOMES),Unplanned Readmit Standard Error (Outcomes),Standard error of the estimate for unplanned readmission within 30 days of discharge.,,DECIMAL_2,LOWER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2024,2024-2025,MEASURE,GYNECOLOGICAL CANCER SURGERY,GYNECOLOGICAL_CANCER_SURGERY_VOLUME_COMBINED_BAND,VOLUME COMBINED,VOLUME COMBINED BAND (STRUCTURE),Volume Combined Band (Structure),Categorical performance band for combined Medicare patient volume across related procedures.,,STRING,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART ARRHYTHMIA,HEART_ARRHYTHMIA_MORTALITY_BAND_SURVIVAL,MORTALITY,MORTALITY BAND (SURVIVAL) (OUTCOMES),Mortality Band (Survival) (Outcomes),Categorical performance band for risk-adjusted 30-day mortality among Medicare patients. Survival framing.,,STRING,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART ARRHYTHMIA,HEART_ARRHYTHMIA_MORTALITY_DENOMINATOR_FEE_FOR_SERVICE_AND_MEDICARE_ADVANTAGE_DATA,MORTALITY,MORTALITY DENOMINATOR (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (OUTCOMES),Mortality Denominator (Fee-For-Service & Medicare Advantage Data) (Outcomes),Number of eligible cases (denominator) for risk-adjusted 30-day mortality among Medicare patients. Medicare FFS + Medicare Advantage data.,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART ARRHYTHMIA,HEART_ARRHYTHMIA_MORTALITY_DENOMINATOR_FEE_FOR_SERVICE_DATA,MORTALITY,MORTALITY DENOMINATOR (FEE-FOR-SERVICE DATA) (OUTCOMES),Mortality Denominator (Fee-For-Service Data) (Outcomes),Number of eligible cases (denominator) for risk-adjusted 30-day mortality among Medicare patients. Medicare fee-for-service data only.,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART ARRHYTHMIA,HEART_ARRHYTHMIA_MORTALITY_DENOMINATOR_MEDICARE_ADVANTAGE_DATA,MORTALITY,MORTALITY DENOMINATOR (MEDICARE ADVANTAGE DATA) (OUTCOMES),Mortality Denominator (Medicare Advantage Data) (Outcomes),Number of eligible cases (denominator) for risk-adjusted 30-day mortality among Medicare patients. Medicare Advantage data only.,,DECIMAL_0,HIGHER,,,,
USNWR - ADULT PROCEDURES AND CONDITIONS,7/1/2025,2025-2026,MEASURE,HEART ARRHYTHMIA,HEART_ARRHYTHMIA_MORTALITY_EVENT_COUNT_FEE_FOR_SERVICE_AND_MEDICARE_ADVANTAGE_DATA,MORTALITY,MORTALITY EVENT COUNT (FEE-FOR-SERVICE & MEDICARE ADVANTAGE DATA) (OUTCOMES),Mortality Event Count (Fee-For-Service & Medicare Advantage Data) (Outcomes),Observed event count for risk-adjusted 30-day mortality among Medicare patients. Medicare FFS + Medicare Advantage data.,,DECIMAL_0,LOWER,,,,
