REPORT,PUBLISH_DATE,PUBLISH_DATE_STRING,MEASURE_CATEOGRY,MEASURE_GROUP,MEASURE_ID,MEASURE_NAME,SUBMEASURE_NAME,USNWR_METRIC,MEASURE_DESCRIPTION,MEASURE_YEAR,MEASURE_RESULT_STRING_FORMAT,DESIRED_DIRECTION,REPORTING_START_DATE,REPORTING_END_DATE,DATA_SOURCE_1,DATA_SOURCE_2
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Patients Recover at Home Standardized Random Effects - Abdominal Aortic Aneurysm Repair (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Patients Recover at Home Standardized Random Effects - Aortic Valve Surgery (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Patients Recover at Home Standardized Random Effects - Heart Arrhythmia (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Patients Recover at Home Standardized Random Effects - Heart Attack (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Patients Recover at Home Standardized Random Effects - Heart Bypass Surgery (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Patients Recover at Home Standardized Random Effects - Heart Failure (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Patients Recover at Home Standardized Random Effects - Pacemaker Implantation (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Patients Recover at Home Standardized Random Effects - Transcatheter Aortic Valve Replacement (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,CARDIOLOGY AND HEART SURGERY,S_CARD_MRE_PMCMAC,MORTALITY - RANDOM EFFECTS,PERCENT OF MEDICARE CLAIMS THAT WERE MEDICARE ADVANTAGE CLAIMS,Percent of Medicare claims that were Medicare Advantage claims (Outcomes),N/A,DECIMAL_0,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CARDIOLOGY AND HEART SURGERY,S_CARD_MRE_PMCMAC,MORTALITY - RANDOM EFFECTS,PERCENT OF MEDICARE CLAIMS THAT WERE MEDICARE ADVANTAGE CLAIMS,Percent of Medicare claims that were Medicare Advantage claims (Outcomes),N/A,DECIMAL_0,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,CARDIOLOGY AND HEART SURGERY,S_CARD_ADV_PCS,ADVANCED TECHNOLOGIES,PET/CT SCANNER,PET/CT scanner (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CARDIOLOGY AND HEART SURGERY,S_CARD_ADV_PCS,ADVANCED TECHNOLOGIES,PET/CT SCANNER,PET/CT Scanner (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Points Earned from Advanced Heart Program (Structure),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Points Earned from Combined Discharge to Home (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Points Earned from Combined Hospital Readmission Prevention (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Points Earned from Combined Mortality (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Points Earned from Combined Patients Recover at Home (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Points Earned from Combined Prevention of Stroke (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Points Earned from Combined Prolonged Hospitalizations (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Points Earned from Combined Surgical Site Infection (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Points Earned from Prevention of Outpatient Procedural Complications (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Points Earned from Public Transparency (Process),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Prevention of Outpatient Procedural Complications Band (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Prevention of Outpatient Procedural Complications Estimate (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Prevention of Outpatient Procedural Complications Random Effects - Pacemaker (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Prevention of Outpatient Procedural Complications Random Effects (Standardized) - Pacemaker (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Prevention of Outpatient Procedural Complications Score (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Prevention of Stroke Random Effects - Aortic Valve Surgery (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Prevention of Stroke Random Effects - Heart Bypass Surgery (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Prevention of Stroke Random Effects - Transcatheter Aortic Valve Replacement (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Prevention of Stroke Standardized Random Effects - Aortic Valve Surgery (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Prevention of Stroke Standardized Random Effects - Heart Bypass Surgery (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Prevention of Stroke Standardized Random Effects - Transcatheter Aortic Valve Replacement (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Process (Process),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,CARDIOLOGY AND HEART SURGERY,M_CARD_P_OVERALL,PROCESS,OVERALL,Process (Process),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,CARDIOLOGY AND HEART SURGERY,M_CARD_P_OVERALL,PROCESS,OVERALL,Process (Process),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Prolonged Hospitalizations Random Effects - Abdominal Aortic Aneurysm Repair (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Prolonged Hospitalizations Random Effects - Aortic Valve Surgery (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Prolonged Hospitalizations Random Effects - Heart Bypass Surgery (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Prolonged Hospitalizations Random Effects - Pacemaker Implantation (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Prolonged Hospitalizations Random Effects - Transcatheter Aortic Valve Replacement (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Prolonged Hospitalizations Standardized Random Effects - Abdominal Aortic Aneurysm Repair (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Prolonged Hospitalizations Standardized Random Effects - Aortic Valve Surgery (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Prolonged Hospitalizations Standardized Random Effects - Heart Bypass Surgery (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Prolonged Hospitalizations Standardized Random Effects - Pacemaker Implantation (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Prolonged Hospitalizations Standardized Random Effects - Transcatheter Aortic Valve Replacement (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Public Transparency - Normalized Score (Process),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Public Transparency (Process),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,CARDIOLOGY AND HEART SURGERY,M_CARD_TRANSP_OVERALL,PUBLIC TRANSPARENCY,OVERALL,Public Transparency (Process),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,CARDIOLOGY AND HEART SURGERY,M_CARD_TRANSP_OVERALL,PUBLIC TRANSPARENCY,OVERALL,Public Transparency (Process),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,CARDIOLOGY AND HEART SURGERY,S_CARD_ADV_RS,ADVANCED TECHNOLOGIES,ROBOTIC SURGERY,Robotic surgery (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CARDIOLOGY AND HEART SURGERY,S_CARD_ADV_RS,ADVANCED TECHNOLOGIES,ROBOTIC SURGERY,Robotic Surgery (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,CARDIOLOGY AND HEART SURGERY,S_CARD_ADV_SPECT,ADVANCED TECHNOLOGIES,SINGLE PHOTON EMISSION COMPUTERIZED TOMOGRAPHY (SPECT),Single photon emission computerized tomography (SPECT) (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CARDIOLOGY AND HEART SURGERY,S_CARD_ADV_SPECT,ADVANCED TECHNOLOGIES,SINGLE PHOTON EMISSION COMPUTERIZED TOMOGRAPHY (SPECT),Single Photon Emission Computerized Tomography (SPECT) (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Structure (Structure),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,CARDIOLOGY AND HEART SURGERY,M_CARD_S_OVERALL,STRUCTURE,OVERALL,Structure (Structure),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,CARDIOLOGY AND HEART SURGERY,M_CARD_S_OVERALL,STRUCTURE,OVERALL,Structure (Structure),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,STS Transparency (Process),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,CARDIOLOGY AND HEART SURGERY,S_CARD_TRANSP_ST,PUBLIC TRANSPARENCY,STS TRANSPARENCY,STS Transparency (Process),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CARDIOLOGY AND HEART SURGERY,S_CARD_TRANSP_ST,PUBLIC TRANSPARENCY,STS TRANSPARENCY,STS Transparency (Process),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Surgical Site Infection Random Effects - Abdominal Aortic Aneurysm Repair (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Surgical Site Infection Random Effects - Aortic Valve Surgery (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Surgical Site Infection Random Effects - Heart Bypass Surgery (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Surgical Site Infection Standardized Random Effects - Abdominal Aortic Aneurysm Repair (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Surgical Site Infection Standardized Random Effects - Aortic Valve Surgery (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,Surgical Site Infection Standardized Random Effects - Heart Bypass Surgery (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,CARDIOLOGY AND HEART SURGERY,S_CARD_MRE_SCORE1,MORTALITY - RANDOM EFFECTS,SURVIVAL SCORE,Survival Score (Outcomes),N/A,DECIMAL_0,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CARDIOLOGY AND HEART SURGERY,S_CARD_MRE_SCORE1,MORTALITY - RANDOM EFFECTS,SURVIVAL SCORE,Survival Score (Outcomes),N/A,DECIMAL_0,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,CARDIOLOGY AND HEART SURGERY,S_CARD_MRE_SCORE2,MORTALITY - RANDOM EFFECTS,SURVIVAL SCORE (USED FOR OVERALL SPECIALTY SCORE),Survival Score (Used for overall specialty score) (Outcomes),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CARDIOLOGY AND HEART SURGERY,S_CARD_MRE_SCORE2,MORTALITY - RANDOM EFFECTS,SURVIVAL SCORE (USED FOR OVERALL SPECIALTY SCORE),Survival Score (Used for overall specialty score) (Outcomes),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,CARDIOLOGY AND HEART SURGERY,S_CARD_ADV_TT,ADVANCED TECHNOLOGIES,TISSUE TRANSPLANT,Tissue transplant (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,CARDIOLOGY AND HEART SURGERY,S_CARD_ADV_TT,ADVANCED TECHNOLOGIES,TISSUE TRANSPLANT,Tissue transplant (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,CARDIOLOGY AND HEART SURGERY,M_CARD_TRAUMA_OVERALL,TRAUMA CENTER,OVERALL,Trauma Center (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,CARDIOLOGY AND HEART SURGERY,M_CARD_TRAUMA_OVERALL,TRAUMA CENTER,OVERALL,Trauma Center (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,TVT Transparency (Process),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,DOMAIN,CARDIOLOGY AND HEART SURGERY,D_CARD_USNHP_OVERALL,U.S. NEWS HIGH PERFORMING,OVERALL,U.S. News High Performing (U.S. News Values),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,DOMAIN,CARDIOLOGY AND HEART SURGERY,D_CARD_USNHP_OVERALL,U.S. NEWS HIGH PERFORMING,OVERALL,U.S. News High Performing (U.S. News Values),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,U.S. News Metro Area-Level Rank (U.S. News Values),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,DOMAIN,CARDIOLOGY AND HEART SURGERY,D_CARD_SCORE_OVERALL1,U.S. NEWS OVERALL SCORE,OVERALL,U.S. News Overall Score (U.S. News Values),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,DOMAIN,CARDIOLOGY AND HEART SURGERY,D_CARD_SCORE_OVERALL1,U.S. NEWS OVERALL SCORE,OVERALL,U.S. News Overall Score (U.S. News Values),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,U.S. News Rank (U.S. News Values),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,DOMAIN,CARDIOLOGY AND HEART SURGERY,D_CARD_USNR_OVERALL,U.S. NEWS RANK,OVERALL,U.S. News Rank (U.S. News Values),N/A,DECIMAL_0,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,DOMAIN,CARDIOLOGY AND HEART SURGERY,D_CARD_USNR_OVERALL,U.S. NEWS RANK,OVERALL,U.S. News Rank (U.S. News Values),N/A,DECIMAL_0,LOWER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,U.S. News Raw Score (U.S. News Values),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,DOMAIN,CARDIOLOGY AND HEART SURGERY,D_CARD_SCORE_OVERALL2,U.S. NEWS RAW SCORE,OVERALL,U.S. News Raw Score (U.S. News Values),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,DOMAIN,CARDIOLOGY AND HEART SURGERY,D_CARD_SCORE_OVERALL2,U.S. NEWS RAW SCORE,OVERALL,U.S. News Raw Score (U.S. News Values),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,U.S. News Specialty Rankings High Performing Recognition (U.S. News Values),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,CARDIOLOGY AND HEART SURGERY,,,,U.S. News State-Level Rank (U.S. News Values),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,,CARDIOLOGY AND HEART SURGERY,X_CARD_X_VAS,,VOLUME ADJUSTED SCALE,Volume Adjusted Scale (Structure),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,CARDIOLOGY AND HEART SURGERY,M_CARD_SVC_WM,PATIENT SERVICES,WOUND MANAGEMENT,Wound management (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,CARDIOLOGY AND HEART SURGERY,M_CARD_WM_OVERALL,WOUND MANAGEMENT,OVERALL,Wound Management Services (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,DIABETES AND ENDOCRINE DISORDERS,M_ENDO_ADV_OVERALL,ADVANCED TECHNOLOGIES,OVERALL,Advanced Technologies (Structure),N/A,DECIMAL_1,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,DIABETES AND ENDOCRINE DISORDERS,M_ENDO_ADV_OVERALL,ADVANCED TECHNOLOGIES,OVERALL,Advanced Technologies (Structure),N/A,DECIMAL_1,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,DIABETES AND ENDOCRINE DISORDERS,S_ENDO_SVC_AIIR,PATIENT SERVICES,AIRBORNE INFECTION ISOLATION ROOM,Airborne infection isolation room (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,DIABETES AND ENDOCRINE DISORDERS,S_ENDO_SVC_AIIR,PATIENT SERVICES,AIRBORNE INFECTION ISOLATION ROOM,Airborne Infection Isolation Room (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,DIABETES AND ENDOCRINE DISORDERS,S_ENDO_ADV_DRS,ADVANCED TECHNOLOGIES,DIAGNOSTIC RADIOISOTOPE SERVICES,Diagnostic radioisotope services (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,DIABETES AND ENDOCRINE DISORDERS,S_ENDO_ADV_DRS,ADVANCED TECHNOLOGIES,DIAGNOSTIC RADIOISOTOPE SERVICES,Diagnostic Radioisotope Services (Structure),N/A,STRING,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,DIABETES AND ENDOCRINE DISORDERS,,,,Discharge to Home - Normalized Score (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,DIABETES AND ENDOCRINE DISORDERS,,,,Discharge to Home - Odds Ratio (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,DIABETES AND ENDOCRINE DISORDERS,S_ENDO_DHRE_OR,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE TO HOME - ODDS RATIO (OUTCOMES),Discharge to Home - Odds Ratio (Outcomes),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,DIABETES AND ENDOCRINE DISORDERS,S_ENDO_DHRE_OR,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE TO HOME - ODDS RATIO (OUTCOMES),Discharge to Home - Odds Ratio (Outcomes),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,DIABETES AND ENDOCRINE DISORDERS,,,,Discharge to Home - Patient Volume Without Transfers - Traditional Fee-for-Service (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,DIABETES AND ENDOCRINE DISORDERS,S_ENDO_DHRE_DHPVWTT,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE TO HOME - PATIENT VOLUME WITHOUT TRANSFERS - TRADITIONAL FEE-FOR-SERVICE,Discharge to Home - Patient Volume Without Transfers - Traditional Fee-for-Service (Outcomes),N/A,DECIMAL_0,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,DIABETES AND ENDOCRINE DISORDERS,S_ENDO_DHRE_DHPVWTT,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE TO HOME - PATIENT VOLUME WITHOUT TRANSFERS - TRADITIONAL FEE-FOR-SERVICE,Discharge to Home - Patient Volume Without Transfers - Traditional Fee-for-Service (Outcomes),N/A,DECIMAL_0,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,DIABETES AND ENDOCRINE DISORDERS,,,,Discharge to Home - Random Effects (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,MEASURE,DIABETES AND ENDOCRINE DISORDERS,M_ENDO_DHRE_OVERALL,DISCHARGE TO HOME - RANDOM EFFECTS,OVERALL,Discharge to Home - Random Effects (Outcomes),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,MEASURE,DIABETES AND ENDOCRINE DISORDERS,M_ENDO_DHRE_OVERALL,DISCHARGE TO HOME - RANDOM EFFECTS,OVERALL,Discharge to Home - Random Effects (Outcomes),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,DIABETES AND ENDOCRINE DISORDERS,S_ENDO_DHRE_NORM11,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE TO HOME - RANDOM EFFECTS FIRST NORMALIZATION ALL SCALED,Discharge to Home - Random Effects First Normalization All Scaled (Outcomes),N/A,DECIMAL_0,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,DIABETES AND ENDOCRINE DISORDERS,S_ENDO_DHRE_NORM12,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE TO HOME - RANDOM EFFECTS FIRST NORMALIZATION SUB SCALED,Discharge to Home - Random Effects First Normalization Sub Scaled (Outcomes),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,DIABETES AND ENDOCRINE DISORDERS,,,,Discharge to Home Band (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,DIABETES AND ENDOCRINE DISORDERS,S_ENDO_DHRE_D2HSCR,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE TO HOME OVERALL SCORE (USED FOR SPECIALTY SCORE),Discharge to Home Overall Score (used for specialty score) (Outcomes),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,DIABETES AND ENDOCRINE DISORDERS,S_ENDO_DHRE_D2HSCR,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE TO HOME OVERALL SCORE (USED FOR SPECIALTY SCORE),Discharge to Home Overall Score (used for specialty score) (Outcomes),N/A,DECIMAL_2,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2026,2026-2027,,DIABETES AND ENDOCRINE DISORDERS,,,,Discharge to Home Score (Outcomes),,,,,,,,
USNWR - ADULT SPECIALTIES,7/1/2024,2024-2025,SUBMEASURE,DIABETES AND ENDOCRINE DISORDERS,S_ENDO_DHRE_SCORE,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE TO HOME SCORE,Discharge to Home Score (Outcomes),N/A,DECIMAL_0,HIGHER,,,,,
USNWR - ADULT SPECIALTIES,7/1/2025,2025-2026,SUBMEASURE,DIABETES AND ENDOCRINE DISORDERS,S_ENDO_DHRE_SCORE,DISCHARGE TO HOME - RANDOM EFFECTS,DISCHARGE TO HOME SCORE,Discharge to Home Score (Outcomes),N/A,DECIMAL_0,HIGHER,,,,,
